filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
2-66637-A.ogg,0.44399166107177734,0.07008925080299377,4218.420960301167,2943.322801508338,7737.4481201171875,0.28635208695023145,-200.0946502685547,27.371732711791992,-10.682991981506348,-11.470182418823242,-12.627739906311035,-10.157251358032227,-14.341527938842773,17.396726608276367,-1.9124174118041992,8.253766059875488,-2.5264437198638916,2.1375792026519775,2.814857006072998,7.161428928375244,-2.2281832695007324,3.2057204246520996,-8.863053321838379,1.2443487644195557,-5.179347515106201,5.014798641204834,Baby-cry
2-66637-B.ogg,0.4791223406791687,0.04763557389378548,3610.8737308736386,2878.5183684643416,7193.385823567708,0.21712465639467593,-217.28683471679688,48.15469741821289,-13.737831115722656,-11.240724563598633,-11.965453147888184,6.924005031585693,-9.62999153137207,12.726367950439453,-0.09311280399560928,4.833530902862549,-6.037519454956055,2.2563064098358154,-5.966439247131348,9.262569427490234,1.467341661453247,6.215807914733887,-4.250059127807617,3.691384792327881,-5.578104019165039,2.6481099128723145,Baby-cry
2-80482-A.ogg,0.3651852309703827,0.03487909212708473,4031.323888686764,2690.7656395972435,7382.997639973958,0.24657751012731483,-357.27264404296875,-44.14078903198242,-72.70914459228516,-35.182281494140625,-20.582218170166016,-19.12601661682129,-12.590455055236816,1.150977373123169,-22.28948211669922,1.6584681272506714,-8.790541648864746,5.43438196182251,-7.079200267791748,-8.86195182800293,0.5234055519104004,10.71856689453125,7.499628067016602,6.504784107208252,6.247201919555664,11.678491592407227,Baby-cry
3-151080-A.ogg,0.3299465477466583,0.08547871559858322,2971.896671779913,2420.754542094758,5697.32666015625,0.1513084129050926,-190.03167724609375,39.7249755859375,-57.86298370361328,-23.63711166381836,-27.330154418945312,0.0789681002497673,10.37355899810791,15.247635841369629,-13.481225967407227,13.628150939941406,-16.725093841552734,5.05519962310791,-7.230587005615234,-16.921083450317383,-10.219379425048828,5.379868030548096,-4.657808780670166,-3.025102376937866,-7.215374946594238,1.7328492403030396,Baby-cry
3-151081-A.ogg,0.3225875794887543,0.08729206770658493,3559.8214196586487,2692.778275830365,6759.830729166667,0.17011854383680555,-191.1426544189453,14.475895881652832,-33.414424896240234,-8.931859970092773,-16.22197151184082,18.700016021728516,14.463444709777832,18.061691284179688,1.424194097518921,2.9417362213134766,0.4320090115070343,8.548282623291016,-7.492452144622803,-7.5630974769592285,-8.836435317993164,5.523635387420654,-0.7553255558013916,0.9691176414489746,0.8747941255569458,7.186394214630127,Baby-cry
3-151081-B.ogg,0.3120519816875458,0.0798182338476181,2052.3338888467174,2211.335031355138,4012.7522786458335,0.09230550130208333,-241.89649963378906,85.53150939941406,-30.123519897460938,-3.819578170776367,-12.645344734191895,3.8575379848480225,12.46930980682373,30.577163696289062,9.357915878295898,-2.3404653072357178,0.6596869230270386,-0.5742701292037964,-8.599406242370605,0.6817163825035095,-14.107733726501465,3.756429672241211,-2.9941036701202393,1.9016257524490356,-2.4097869396209717,9.522995948791504,Baby-cry
3-152007-A.ogg,0.3048115372657776,0.07979795336723328,2885.8154618836384,2185.2047666438975,5426.8157958984375,0.18016221788194445,-327.7226867675781,12.520912170410156,-46.59992218017578,7.081725597381592,-24.59529685974121,-5.453464031219482,-38.13936996459961,-5.547223091125488,-1.5912537574768066,-6.822730541229248,-8.881829261779785,3.435896635055542,4.84377384185791,11.841742515563965,4.915131568908691,5.686052322387695,-0.5617617964744568,-10.553394317626953,-3.7608118057250977,-5.385955810546875,Baby-cry
3-152007-B.ogg,0.2611864507198334,0.16359898447990417,2577.3345714919064,1970.8818188048403,4880.460611979167,0.1489551685474537,-177.79708862304688,51.46759796142578,-73.48464965820312,-8.379279136657715,-48.08958053588867,-7.809848308563232,-36.63054656982422,-14.38778305053711,24.1961669921875,-18.326356887817383,-17.26524543762207,-6.82703971862793,-7.406737804412842,1.0633654594421387,4.851056098937988,10.12568473815918,0.5103335976600647,-9.475683212280273,3.6756882667541504,-8.442225456237793,Baby-cry
3-152007-C.ogg,0.2683587372303009,0.10681316256523132,2503.13087880579,2069.0101749496034,4717.864990234375,0.1470359519675926,-297.62567138671875,35.56013870239258,-40.39815902709961,16.49909782409668,-29.42038345336914,-14.824080467224121,-34.46567153930664,-8.17691421508789,-2.556184768676758,-16.68355941772461,-12.032441139221191,3.4055118560791016,-4.0793633460998535,2.033071756362915,8.320844650268555,15.72748851776123,5.130436420440674,-8.805047988891602,-5.190461158752441,-7.197961807250977,Baby-cry
3-152007-D.ogg,0.25362956523895264,0.13999105989933014,3040.4373163492123,2081.5530386120217,5347.0631917317705,0.19647216796875,-265.298583984375,-1.249937891960144,-72.67564392089844,1.5584113597869873,-30.062889099121094,-5.223698139190674,-34.60912322998047,-6.163405895233154,-12.949647903442383,-6.046428680419922,4.470985412597656,1.2600988149642944,-0.1150919571518898,8.831075668334961,9.59769058227539,-2.6123180389404297,3.518110752105713,-5.565826416015625,-4.412369728088379,-3.9693663120269775,Baby-cry
3-152007-E.ogg,0.2012840062379837,0.12560364603996277,2509.956580714698,1989.0953745225265,4690.848795572917,0.1274730541087963,-234.09414672851562,39.68819808959961,-65.55852508544922,14.754117965698242,-51.76078796386719,-20.09292221069336,-37.243412017822266,-28.227968215942383,11.115864753723145,-21.112009048461914,-13.778261184692383,-8.248899459838867,-5.836353778839111,5.504958629608154,16.472484588623047,10.511205673217773,11.897550582885742,-9.495497703552246,-5.430234909057617,-11.683839797973633,Baby-cry
4-167077-A.ogg,0.4670633375644684,0.058649007230997086,2927.051859705579,2963.6762296947763,6552.374267578125,0.11119701244212964,-282.0242919921875,52.26736068725586,1.278227686882019,-4.525522232055664,3.0039844512939453,-4.805574417114258,4.81373929977417,19.10636329650879,9.496403694152832,4.136189937591553,-2.784499168395996,2.7024152278900146,-3.1393444538116455,6.318761825561523,2.11749529838562,4.968953609466553,4.923195838928223,6.858914375305176,0.3454541862010956,9.503010749816895,Baby-cry
4-167077-B.ogg,0.31971848011016846,0.09836626052856445,3039.677833675476,2743.6352937751003,6613.385009765625,0.1376975730613426,-208.5839080810547,42.155879974365234,-22.691495895385742,-6.642926216125488,-2.9719035625457764,-17.12497901916504,-9.883790016174316,17.260854721069336,-2.930293083190918,6.621084213256836,-15.37071418762207,0.9875699281692505,0.8376679420471191,6.166823863983154,0.5773876309394836,8.016170501708984,6.443567276000977,17.07893180847168,0.8376278281211853,7.347965240478516,Baby-cry
4-167077-C.ogg,0.32946401834487915,0.06094297394156456,2640.867461081097,2452.1227958093828,5194.187418619792,0.11167173032407407,-267.7418518066406,59.387359619140625,-29.66384506225586,-5.590792655944824,-12.066444396972656,-7.713938236236572,-6.607441425323486,8.405521392822266,0.29890328645706177,4.957974910736084,-13.739384651184082,2.1629300117492676,-1.7340143918991089,2.735947608947754,0.44209685921669006,5.094003200531006,2.21480655670166,10.596125602722168,3.292562484741211,11.617262840270996,Baby-cry
4-185575-A.ogg,0.36126208305358887,0.0558713898062706,2905.2615705372455,2454.6078923348987,5825.030517578125,0.17903871889467593,-219.56582641601562,60.864158630371094,-28.715187072753906,6.432888031005859,-3.8366830348968506,1.6568174362182617,-29.112367630004883,13.793967247009277,-1.0790386199951172,7.337949752807617,-15.01451301574707,-0.09565035253763199,-0.7159091234207153,-7.150060653686523,-7.807558536529541,1.9465134143829346,0.20105622708797455,9.154272079467773,-1.4327062368392944,2.3457977771759033,Baby-cry
4-185575-B.ogg,0.3503510653972626,0.08279117196798325,2453.90230229112,2292.301273850762,5003.080240885417,0.1335743091724537,-205.8824462890625,75.76069641113281,-31.759016036987305,1.4607607126235962,-11.48238754272461,-3.2288084030151367,-38.27006912231445,5.268808841705322,-11.310553550720215,5.714053630828857,-11.069573402404785,3.7582380771636963,-4.791593074798584,-4.278478145599365,-5.900172710418701,2.0201945304870605,-5.61955451965332,4.36582088470459,-1.434323787689209,1.4026261568069458,Baby-cry
4-185575-C.ogg,0.3041120767593384,0.06639905273914337,2527.177596092291,2289.8286625507253,5046.944173177083,0.14005759910300927,-255.8733367919922,59.03774642944336,-38.12318420410156,-4.703901290893555,-12.325200080871582,-2.0162289142608643,-31.144540786743164,-2.2064058780670166,-12.296147346496582,-4.966840744018555,-11.017107963562012,1.9812042713165283,-10.301429748535156,-1.3676472902297974,-2.572004556655884,7.44483757019043,4.975090980529785,1.5640991926193237,-8.144551277160645,-5.7461724281311035,Baby-cry
4-59579-A.ogg,0.32400304079055786,0.14141985774040222,3166.572924494044,2245.654060032291,5718.8100179036455,0.17923764829282407,-221.40176391601562,4.029687881469727,-41.57749557495117,5.9191460609436035,-6.992201805114746,6.656950950622559,-27.098573684692383,4.229416847229004,2.948972463607788,0.8253158330917358,-7.482346534729004,-1.2977781295776367,5.173588275909424,4.689006328582764,-2.1969988346099854,5.161253929138184,-3.3727948665618896,3.999295234680176,2.1149823665618896,1.783817172050476,Baby-cry
4-59579-B.ogg,0.18770669400691986,0.06295527517795563,1052.1197954519998,1063.787216277842,2061.80419921875,0.05149784794560185,-368.6772766113281,39.77187728881836,-17.081405639648438,-0.6464085578918457,-15.345098495483398,-6.765180587768555,-23.765466690063477,3.2995035648345947,-1.8771873712539673,-4.694638729095459,-0.011464987881481647,-2.362759828567505,-0.7595133781433105,2.961247444152832,0.7665073871612549,8.028100967407227,5.690035820007324,0.05072352662682533,6.850404739379883,-4.671762466430664,Baby-cry
5-151085-A.ogg,0.3375433385372162,0.0833718329668045,3133.090062284141,2424.939325677206,5924.0732828776045,0.16469319661458334,-160.0676727294922,30.947301864624023,-65.44802856445312,-26.412290573120117,-29.328828811645508,0.6812210083007812,8.049492835998535,15.77652645111084,-16.60409927368164,12.173394203186035,-17.224117279052734,5.004735946655273,-7.822089195251465,-16.826780319213867,-11.549782752990723,4.8221306800842285,-5.0317230224609375,-5.061211109161377,-8.504432678222656,1.1547425985336304,Baby-cry
5-198411-A.ogg,0.2708551287651062,0.05751664191484451,2787.942090437091,2339.3332143432317,5273.541259765625,0.1455010308159722,-273.3625183105469,25.056974411010742,-38.17888641357422,9.78311538696289,-1.3193937540054321,5.269319534301758,-5.665796279907227,2.689405679702759,6.925626277923584,6.180630683898926,3.484217405319214,2.8613264560699463,6.90525484085083,18.95140838623047,13.24697494506836,14.502264976501465,2.702191114425659,-1.4464482069015503,-7.098158836364746,3.1351678371429443,Baby-cry
5-198411-B.ogg,0.25689488649368286,0.06390299648046494,2333.5400610851534,2355.7314893683592,5007.0180257161455,0.10851598668981481,-258.37054443359375,74.25969696044922,-7.141255855560303,24.854246139526367,-24.041025161743164,2.3298232555389404,-5.689454078674316,-3.812286376953125,12.952530860900879,-5.386411190032959,20.30019760131836,-2.5786218643188477,1.3263421058654785,9.329813003540039,9.552077293395996,6.610479354858398,4.177883148193359,8.56743049621582,4.533820152282715,15.658164024353027,Baby-cry
5-198411-C.ogg,0.22600603103637695,0.07105552405118942,1568.1585085166164,2106.901840353648,2877.424112955729,0.05945728443287037,-283.4957580566406,115.11530303955078,6.771600723266602,-0.6241489052772522,-25.33265495300293,-10.374590873718262,-25.374860763549805,-22.084293365478516,6.726968765258789,-2.835744619369507,11.623106002807617,2.394399642944336,4.489126205444336,9.201180458068848,11.696061134338379,13.753857612609863,13.695941925048828,14.526771545410156,5.251505374908447,8.664913177490234,Baby-cry
5-198411-D.ogg,0.2724800705909729,0.08538185805082321,2487.5336212804987,2264.756338106442,4863.0645751953125,0.1360157154224537,-199.64434814453125,63.99860763549805,-32.03549575805664,13.144889831542969,-22.031505584716797,-10.670612335205078,-16.47340202331543,-0.7316648960113525,6.688782691955566,-4.445433616638184,20.635427474975586,-1.2367963790893555,13.093168258666992,24.516197204589844,5.178429126739502,3.8053059577941895,1.424752116203308,9.033113479614258,-3.57540225982666,7.919106960296631,Baby-cry
5-198411-E.ogg,0.21096952259540558,0.12933018803596497,2357.5125366934108,2366.524900332028,4781.268310546875,0.10139521846064815,-191.7096710205078,79.92265319824219,-4.7353315353393555,21.104080200195312,-42.40182113647461,0.5169075727462769,-5.063291072845459,-17.52021026611328,4.753917217254639,-11.837101936340332,31.149648666381836,-6.6403985023498535,14.6773681640625,26.62980842590332,14.974769592285156,12.314034461975098,2.0591742992401123,7.229836940765381,-8.401944160461426,11.101826667785645,Baby-cry
5-198411-F.ogg,0.27388665080070496,0.0795612707734108,2881.464118686539,2207.6116378055135,4985.434977213542,0.1724830910011574,-266.6661376953125,11.711475372314453,-63.318267822265625,12.445368766784668,9.413426399230957,-0.3559771180152893,-8.937334060668945,7.007447242736816,18.783836364746094,4.016439914703369,5.542983531951904,10.30582046508789,16.642683029174805,13.019376754760742,1.3902113437652588,5.035488605499268,9.561760902404785,-0.45770418643951416,-7.153250217437744,1.7699404954910278,Baby-cry
5-198411-G.ogg,0.3396776020526886,0.052520111203193665,2035.5743766054788,2363.174346526621,4557.362874348958,0.0800487377025463,-309.6851806640625,87.84270477294922,1.5802185535430908,15.033734321594238,-25.36079216003418,0.5685474276542664,-6.149959087371826,-5.328990459442139,15.850494384765625,-1.378261685371399,27.831071853637695,5.531726837158203,8.905149459838867,13.432608604431152,2.2475314140319824,2.43052339553833,8.90596866607666,14.242280006408691,5.014939308166504,9.290102005004883,Baby-cry
1-116765-A.ogg,0.41813433170318604,0.1612050086259842,2286.006089209456,2296.627936170495,4927.4648030598955,0.09973596643518519,-59.77095413208008,85.8409652709961,-32.27063751220703,6.925700664520264,-30.613967895507812,-3.5769145488739014,-21.64199447631836,2.866361379623413,-11.566290855407715,6.8470306396484375,-9.87957763671875,-5.043341636657715,-10.40153980255127,-1.7009555101394653,-10.819075584411621,-3.1366238594055176,-16.437023162841797,-10.411535263061523,-7.016574382781982,-1.1038557291030884,Chainsaw
1-19898-A.ogg,0.5252408385276794,0.05500662326812744,2669.7878914227153,2706.9091595358245,5911.1134847005205,0.1280788845486111,-148.557373046875,88.65802764892578,4.636898040771484,16.660778045654297,-6.042244911193848,16.889860153198242,-12.882326126098633,-3.107459783554077,1.715004563331604,-0.2882450222969055,-6.042524337768555,-5.464539527893066,-10.755255699157715,8.100945472717285,-2.51395583152771,-2.5899407863616943,-4.552718162536621,0.2919793426990509,-3.604855537414551,3.082426071166992,Chainsaw
1-19898-B.ogg,0.47532013058662415,0.10816759616136551,2990.5852211389583,2678.7310715726376,6243.1833902994795,0.1753223560474537,-64.84178161621094,67.45962524414062,-17.122066497802734,1.1949061155319214,-10.36414909362793,12.513749122619629,-13.49226188659668,1.0530976057052612,-6.32672119140625,-5.871098041534424,-7.404979705810547,-7.167530536651611,-12.67080307006836,4.980596542358398,-2.4425535202026367,-7.565983295440674,-6.116358280181885,-4.627483367919922,-5.914508819580078,0.16385337710380554,Chainsaw
1-19898-C.ogg,0.4331887364387512,0.09276146441698074,3103.1146054555375,2861.5054570208817,6688.551839192708,0.16092710141782407,-106.53229522705078,69.77925109863281,-9.970878601074219,-0.2725626528263092,-4.270769119262695,6.197765827178955,-11.613032341003418,-2.6695470809936523,-3.0739898681640625,-5.911235332489014,-10.165570259094238,-10.032258033752441,-9.440478324890137,7.185733795166016,0.8784921169281006,-4.3548102378845215,-1.1115152835845947,1.065877079963684,-0.9848755598068237,1.3162542581558228,Chainsaw
1-47250-A.ogg,0.42523980140686035,0.15309999883174896,2055.402738021484,2174.1601968992186,4128.716274527616,0.10331804142441861,-39.32243347167969,110.17062377929688,-27.794727325439453,4.125800132751465,-18.49504852294922,8.816744804382324,1.304268717765808,9.377336502075195,-18.179916381835938,-0.8309932351112366,0.9617621302604675,-5.072181701660156,-11.66916561126709,-4.45145845413208,-6.440696716308594,-4.694578170776367,-15.160744667053223,-3.5212669372558594,-8.972744941711426,0.8442666530609131,Chainsaw
1-47250-B.ogg,0.4000811278820038,0.14500926434993744,2238.2974014221377,2359.759367858513,4842.378743489583,0.11084888599537036,-44.15017318725586,101.11612701416016,-21.256343841552734,-3.942669153213501,-21.705148696899414,7.687689781188965,0.1726720631122589,5.759171009063721,-18.722145080566406,-1.9721364974975586,-2.388887405395508,-8.126683235168457,-8.615516662597656,-3.655866861343384,-12.108389854431152,-6.943469047546387,-13.027434349060059,-6.191784858703613,-7.586455345153809,2.5775694847106934,Chainsaw
1-64398-A.ogg,0.4443303942680359,0.09710162878036499,2582.777050341323,2369.929045456582,5160.8408610026045,0.1349509910300926,-177.87513732910156,67.2120590209961,-26.424142837524414,24.162168502807617,-5.7745890617370605,0.5679112076759338,-15.105473518371582,-2.9516241550445557,-8.461113929748535,-3.208435297012329,-1.05889892578125,-2.442121982574463,-1.8829026222229004,2.151172637939453,-8.424234390258789,-0.5303744077682495,-2.9736130237579346,-2.2535295486450195,-5.831116199493408,-0.20893153548240662,Chainsaw
1-64398-B.ogg,0.2535024881362915,0.2699785530567169,2213.478418886519,2487.4805353134193,5031.6416422526045,0.05920862268518518,-57.36261749267578,74.06465911865234,-16.069034576416016,20.25653839111328,-15.082526206970215,-10.184348106384277,-18.418819427490234,1.544540286064148,-11.662775039672852,-2.477482795715332,-2.8309051990509033,-7.384859085083008,-9.52267074584961,-0.3585669696331024,-16.31134796142578,-8.718839645385742,-9.741523742675781,-4.4921956062316895,-10.0435791015625,-0.6781500577926636,Chainsaw
2-50667-A.ogg,0.2929980456829071,0.17919261753559113,3171.190133620198,2668.125173651866,6265.9128824869795,0.1511569552951389,-26.11174774169922,49.41654968261719,-18.859865188598633,19.944711685180664,-12.724656105041504,5.005979537963867,-9.139766693115234,2.0497848987579346,0.004510808736085892,-0.7535998225212097,-13.504022598266602,-4.65094518661499,-1.1359673738479614,6.45680046081543,-5.788534164428711,-0.4815174341201782,-6.0414557456970215,-0.36276641488075256,1.4618878364562988,3.403843879699707,Chainsaw
2-50667-B.ogg,0.44553884863853455,0.08827228844165802,2552.2594075324637,2465.0235177115433,5306.7881266276045,0.12426305700231481,-124.35214233398438,79.77867889404297,-9.330368995666504,33.81708526611328,-5.947014808654785,3.096177816390991,-15.52957534790039,2.308485746383667,3.451868772506714,-4.1408820152282715,-12.002400398254395,-2.2459053993225098,-3.9537670612335205,4.750442981719971,-6.9004974365234375,-0.021625731140375137,-5.154505252838135,1.8812702894210815,3.376239061355591,7.76340389251709,Chainsaw
2-50668-A.ogg,0.525955319404602,0.1097736731171608,3444.579501650224,2895.8647675064126,6986.527506510417,0.1918063693576389,-39.06776428222656,55.203277587890625,1.899954915046692,27.241884231567383,-2.1437931060791016,7.708649635314941,-1.1993948221206665,9.395447731018066,0.7058254480361938,4.209409236907959,2.6636643409729004,5.881126880645752,-5.556492328643799,4.535330772399902,-3.9508321285247803,1.5260099172592163,-3.32535457611084,-0.8077777624130249,-2.303924083709717,1.0456002950668335,Chainsaw
2-50668-B.ogg,0.3087911307811737,0.1780404895544052,3586.108665205712,2994.7346798195513,7449.0427652994795,0.17350938585069445,-17.039690017700195,46.39262771606445,2.97381591796875,28.02541160583496,3.447657346725464,8.684151649475098,6.124011039733887,9.930583000183105,-5.7594990730285645,-0.2104605734348297,-5.582504749298096,5.212884902954102,-12.39309024810791,-1.3333964347839355,-11.556764602661133,-2.776785373687744,-6.844250202178955,1.4914171695709229,-1.7041586637496948,4.793976783752441,Chainsaw
2-68391-A.ogg,0.5598583817481995,0.022316288203001022,2026.1961688232723,1999.895349814804,4028.802490234375,0.11505805121527778,-247.04144287109375,111.66654205322266,-34.960540771484375,32.51046371459961,-2.5126352310180664,10.07858657836914,-18.1851863861084,7.073359966278076,0.758463978767395,-10.901371955871582,-8.080540657043457,-0.19433876872062683,2.1240315437316895,12.384227752685547,3.192330837249756,1.3288277387619019,3.7528676986694336,1.660524606704712,3.3295345306396484,3.4004886150360107,Chainsaw
2-68391-B.ogg,0.3935144245624542,0.08640574663877487,2771.7881435507047,2106.9962245569095,5252.406819661458,0.18284550419560186,-99.19136810302734,64.10659790039062,-59.66033172607422,25.11393165588379,-26.91155242919922,7.356464862823486,-18.050357818603516,17.676183700561523,7.854666233062744,-8.768646240234375,10.698565483093262,9.604484558105469,10.70572280883789,3.5886709690093994,-0.08397621661424637,5.928747177124023,-7.672994613647461,0.8380295634269714,-1.957684874534607,1.6005560159683228,Chainsaw
2-77945-A.ogg,0.5239405035972595,0.13858748972415924,4062.2707351025133,2898.758412590026,7571.093973982225,0.26474922950114677,-40.53974151611328,28.394758224487305,-4.643836498260498,19.535221099853516,3.349304676055908,19.485536575317383,-9.566372871398926,3.927065849304199,-7.233627796173096,5.570434093475342,-0.23146070539951324,6.846183776855469,0.8751380443572998,4.3686323165893555,-5.459939002990723,10.499441146850586,-4.1559038162231445,2.7102432250976562,-3.8087239265441895,2.923786163330078,Chainsaw
